nft_id,program_id,disease,intervention,owner_id,status,mint_date,transfer_count,qaly_value
NFT-005483,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-08-08 17:46:20.358312,1,1
NFT-005484,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-10-29 17:46:20.358312,2,1
NFT-005485,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2025-01-20 17:46:20.358312,1,1
NFT-005486,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-10-10 17:46:20.358312,0,1
NFT-005487,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-10-07 17:46:20.358312,1,1
NFT-005488,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2025-01-01 17:46:20.358312,1,1
NFT-005489,BP5,Hypertension,Beta Blockers,Hospital A,active,2025-03-01 17:46:20.358312,1,1
NFT-005490,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-06-16 17:46:20.358312,2,1
NFT-005491,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-11-23 17:46:20.358312,2,1
NFT-005492,BP5,Hypertension,Beta Blockers,Hospital B,active,2025-05-14 17:46:20.358312,1,1
NFT-005493,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-06-29 17:46:20.358312,2,1
NFT-005494,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-01-10 17:46:20.358312,0,1
NFT-005495,BP5,Hypertension,Beta Blockers,Dr. Johnson,transferred,2024-10-14 17:46:20.358312,2,1
NFT-005496,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-10-14 17:46:20.358312,0,1
NFT-005497,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-03-07 17:46:20.358312,1,1
NFT-005498,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-11-21 17:46:20.358312,2,1
NFT-005499,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-10-01 17:46:20.358312,0,1
NFT-005500,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-07-21 17:46:20.358312,0,1
NFT-005501,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2025-05-01 17:46:20.358312,0,1
NFT-005502,BP5,Hypertension,Beta Blockers,Admin Team,active,2024-09-04 17:46:20.358312,0,1
NFT-005503,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2025-02-13 17:46:20.358312,1,1
NFT-005504,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-09-29 17:46:20.358312,2,1
NFT-005505,BP5,Hypertension,Beta Blockers,Hospital C,transferred,2024-09-29 17:46:20.358312,0,1
NFT-005506,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-12-10 17:46:20.358312,2,1
NFT-005507,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2025-02-04 17:46:20.358312,0,1
NFT-005508,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-03-24 17:46:20.358312,2,1
NFT-005509,BP5,Hypertension,Beta Blockers,Admin Team,transferred,2024-09-22 17:46:20.358312,2,1
NFT-005510,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-09-04 17:46:20.358312,1,1
NFT-005511,BP5,Hypertension,Beta Blockers,Hospital A,active,2025-03-27 17:46:20.358312,1,1
NFT-005512,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2025-01-07 17:46:20.358312,2,1
NFT-005513,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2025-03-22 17:46:20.358312,2,1
NFT-005514,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-04-11 17:46:20.358312,2,1
NFT-005515,BP5,Hypertension,Beta Blockers,Dr. Williams,transferred,2024-12-06 17:46:20.358312,0,1
NFT-005516,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-12-15 17:46:20.358312,2,1
NFT-005517,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-03-23 17:46:20.358312,0,1
NFT-005518,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-11-27 17:46:20.358312,1,1
NFT-005519,BP5,Hypertension,Beta Blockers,Dr. Johnson,transferred,2025-01-06 17:46:20.358312,2,1
NFT-005520,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-06-03 17:46:20.358312,0,1
NFT-005521,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-07-02 17:46:20.358312,1,1
NFT-005522,BP5,Hypertension,Beta Blockers,Admin Team,active,2024-09-28 17:46:20.358312,2,1
NFT-005523,BP5,Hypertension,Beta Blockers,Hospital A,transferred,2025-03-06 17:46:20.358312,0,1
NFT-005524,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-10-31 17:46:20.358312,0,1
NFT-005525,BP5,Hypertension,Beta Blockers,Admin Team,transferred,2025-01-22 17:46:20.358312,0,1
NFT-005526,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-08-07 17:46:20.358312,1,1
NFT-005527,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2024-10-14 17:46:20.358312,1,1
NFT-005528,BP5,Hypertension,Beta Blockers,Hospital A,active,2025-02-22 17:46:20.358312,1,1
NFT-005529,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-04-24 17:46:20.358312,0,1
NFT-005530,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2025-03-12 17:46:20.358312,1,1
NFT-005531,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-11-04 17:46:20.358312,1,1
NFT-005532,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-01-13 17:46:20.358312,2,1
NFT-005533,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-09-08 17:46:20.358312,0,1
NFT-005534,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-01-25 17:46:20.358312,2,1
NFT-005535,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-03-01 17:46:20.358312,0,1
NFT-005536,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-11-26 17:46:20.358312,1,1
NFT-005537,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-12-07 17:46:20.358312,2,1
NFT-005538,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-06-16 17:46:20.358312,1,1
NFT-005539,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-11-05 17:46:20.358312,2,1
NFT-005540,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-11-24 17:46:20.358312,1,1
NFT-005541,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2025-01-12 17:46:20.358312,0,1
NFT-005542,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2025-05-20 17:46:20.358312,0,1
NFT-005543,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2025-01-08 17:46:20.358312,2,1
NFT-005544,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-04-11 17:46:20.358312,0,1
NFT-005545,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2025-05-21 17:46:20.358312,1,1
NFT-005546,BP5,Hypertension,Beta Blockers,Dr. Williams,transferred,2025-01-27 17:46:20.358312,1,1
NFT-005547,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-07-13 17:46:20.358312,2,1
NFT-005548,BP5,Hypertension,Beta Blockers,Hospital A,transferred,2024-09-15 17:46:20.358312,0,1
NFT-005549,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-05-14 17:46:20.358312,1,1
NFT-005550,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-11-10 17:46:20.358312,0,1
NFT-005551,BP5,Hypertension,Beta Blockers,Hospital A,active,2025-01-21 17:46:20.358312,2,1
NFT-005552,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-09-28 17:46:20.358312,0,1
NFT-005553,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-08-04 17:46:20.358312,1,1
NFT-005554,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-07-13 17:46:20.358312,0,1
NFT-005555,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-08-06 17:46:20.358312,1,1
NFT-005556,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-11-07 17:46:20.358312,2,1
NFT-005557,BP5,Hypertension,Beta Blockers,Hospital C,active,2025-05-03 17:46:20.358312,2,1
NFT-005558,BP5,Hypertension,Beta Blockers,Hospital C,active,2025-04-05 17:46:20.358312,0,1
NFT-005559,BP5,Hypertension,Beta Blockers,Admin Team,active,2024-12-16 17:46:20.358312,2,1
NFT-005560,BP5,Hypertension,Beta Blockers,Hospital C,transferred,2025-04-28 17:46:20.359347,2,1
NFT-005561,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-04-13 17:46:20.359347,2,1
NFT-005562,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-03-12 17:46:20.359347,1,1
NFT-005563,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2024-12-22 17:46:20.359347,0,1
NFT-005564,BP5,Hypertension,Beta Blockers,Dr. Williams,transferred,2024-10-27 17:46:20.359347,0,1
NFT-005565,BP5,Hypertension,Beta Blockers,Admin Team,transferred,2024-10-11 17:46:20.359347,1,1
NFT-005566,BP5,Hypertension,Beta Blockers,Admin Team,active,2024-09-27 17:46:20.359347,0,1
NFT-005567,BP5,Hypertension,Beta Blockers,Admin Team,transferred,2024-11-12 17:46:20.359347,1,1
NFT-005568,BP5,Hypertension,Beta Blockers,Hospital B,active,2025-04-18 17:46:20.359347,2,1
NFT-005569,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-07-03 17:46:20.359347,0,1
NFT-005570,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-06-12 17:46:20.359347,0,1
NFT-005571,BP5,Hypertension,Beta Blockers,Admin Team,active,2024-06-18 17:46:20.359347,0,1
NFT-005572,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-02-03 17:46:20.359347,1,1
NFT-005573,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-03-16 17:46:20.359347,0,1
NFT-005574,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-12-23 17:46:20.359347,2,1
NFT-005575,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-09-12 17:46:20.359347,1,1
NFT-005576,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-03-14 17:46:20.359347,1,1
NFT-005577,BP5,Hypertension,Beta Blockers,Hospital B,active,2025-01-17 17:46:20.359347,2,1
NFT-005578,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-11-12 17:46:20.359347,0,1
NFT-005579,BP5,Hypertension,Beta Blockers,Hospital B,transferred,2024-10-07 17:46:20.359347,2,1
NFT-005580,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-06-19 17:46:20.359347,2,1
NFT-005581,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2025-01-29 17:46:20.359347,2,1
NFT-005582,BP5,Hypertension,Beta Blockers,Admin Team,transferred,2025-02-14 17:46:20.359347,2,1
NFT-005583,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-03-15 17:46:20.359347,0,1
NFT-005584,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-11-21 17:46:20.359347,0,1
NFT-005585,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-08-21 17:46:20.359347,0,1
NFT-005586,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-09-28 17:46:20.359347,0,1
NFT-005587,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-11-06 17:46:20.359347,1,1
NFT-005588,BP5,Hypertension,Beta Blockers,Dr. Smith,transferred,2024-12-10 17:46:20.359347,0,1
NFT-005589,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-07-02 17:46:20.359347,0,1
NFT-005590,BP5,Hypertension,Beta Blockers,Dr. Williams,transferred,2024-10-21 17:46:20.359347,2,1
NFT-005591,BP5,Hypertension,Beta Blockers,Hospital C,transferred,2024-10-23 17:46:20.359347,2,1
NFT-005592,BP5,Hypertension,Beta Blockers,Hospital B,transferred,2024-09-13 17:46:20.359347,0,1
NFT-005593,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2024-11-08 17:46:20.359347,1,1
NFT-005594,BP5,Hypertension,Beta Blockers,Hospital A,active,2025-03-13 17:46:20.359347,0,1
NFT-005595,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-10-10 17:46:20.359347,1,1
NFT-005596,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-01-22 17:46:20.359347,2,1
NFT-005597,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-06-04 17:46:20.359347,0,1
NFT-005598,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-07-08 17:46:20.359347,1,1
NFT-005599,BP5,Hypertension,Beta Blockers,Hospital C,transferred,2024-11-12 17:46:20.359347,1,1
NFT-005600,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-07-02 17:46:20.359347,1,1
NFT-005601,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-06-23 17:46:20.359347,0,1
NFT-005602,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-09-11 17:46:20.359347,2,1
NFT-005603,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-10-19 17:46:20.359347,1,1
NFT-005604,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-12-04 17:46:20.359347,2,1
NFT-005605,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-12-11 17:46:20.359347,1,1
NFT-005606,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-11-22 17:46:20.359347,0,1
NFT-005607,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2025-01-10 17:46:20.359347,0,1
NFT-005608,LDL1,Hypercholesterolemia,Statins,Ministry of Health,transferred,2024-07-16 17:46:20.359347,0,1
NFT-005609,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2024-10-23 17:46:20.359347,1,1
NFT-005610,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2025-05-07 17:46:20.359347,1,1
NFT-005611,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2025-05-11 17:46:20.359347,2,1
NFT-005612,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2025-04-23 17:46:20.359347,1,1
NFT-005613,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2025-05-05 17:46:20.359347,1,1
NFT-005614,LDL1,Hypercholesterolemia,Statins,Dr. Smith,transferred,2024-10-08 17:46:20.359347,1,1
NFT-005615,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2025-03-23 17:46:20.359347,2,1
NFT-005616,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2024-11-24 17:46:20.359347,1,1
NFT-005617,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2025-01-02 17:46:20.359347,0,1
NFT-005618,LDL1,Hypercholesterolemia,Statins,Dr. Smith,transferred,2024-08-31 17:46:20.359347,0,1
NFT-005619,LDL1,Hypercholesterolemia,Statins,Dr. Smith,transferred,2024-06-24 17:46:20.359347,0,1
NFT-005620,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2025-04-24 17:46:20.359347,2,1
NFT-005621,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2025-04-23 17:46:20.359347,1,1
NFT-005622,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2024-08-28 17:46:20.359347,2,1
NFT-005623,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-08-04 17:46:20.359347,0,1
NFT-005624,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,transferred,2024-07-26 17:46:20.359347,2,1
NFT-005625,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,transferred,2025-04-12 17:46:20.359347,0,1
NFT-005626,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2025-03-07 17:46:20.359347,0,1
NFT-005627,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-09-10 17:46:20.359347,2,1
NFT-005628,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2025-03-28 17:46:20.359347,2,1
NFT-005629,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-10-18 17:46:20.359347,0,1
NFT-005630,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-08-06 17:46:20.359347,1,1
NFT-005631,LDL1,Hypercholesterolemia,Statins,Ministry of Health,transferred,2024-12-09 17:46:20.359347,2,1
NFT-005632,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-10-26 17:46:20.359347,2,1
NFT-005633,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2024-12-07 17:46:20.359347,2,1
NFT-005634,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-07-20 17:46:20.359347,2,1
NFT-005635,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2025-04-24 17:46:20.359347,1,1
NFT-005636,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2025-01-10 17:46:20.359347,1,1
NFT-005637,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-11-24 17:46:20.359347,1,1
NFT-005638,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2024-09-24 17:46:20.359347,2,1
NFT-005639,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,transferred,2024-06-22 17:46:20.359347,2,1
NFT-005640,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2024-08-18 17:46:20.359347,1,1
NFT-005641,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-07-08 17:46:20.359347,0,1
NFT-005642,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-09-20 17:46:20.359347,0,1
NFT-005643,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2024-07-10 17:46:20.359347,0,1
NFT-005644,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2025-04-03 17:46:20.359347,0,1
NFT-005645,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2024-09-20 17:46:20.359347,0,1
NFT-005646,LDL1,Hypercholesterolemia,Statins,Ministry of Health,transferred,2024-11-26 17:46:20.359347,0,1
NFT-005647,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2025-03-17 17:46:20.359347,1,1
NFT-005648,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2025-03-05 17:46:20.359347,0,1
NFT-005649,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2025-02-14 17:46:20.359347,0,1
NFT-005650,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2024-11-25 17:46:20.359347,0,1
NFT-005651,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2025-05-23 17:46:20.359347,0,1
NFT-005652,LDL1,Hypercholesterolemia,Statins,Ministry of Health,transferred,2025-05-18 17:46:20.359347,2,1
NFT-005653,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2025-02-04 17:46:20.359347,1,1
NFT-005654,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2024-09-26 17:46:20.359347,1,1
NFT-005655,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-07-17 17:46:20.359347,0,1
NFT-005656,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-05-31 17:46:20.359347,1,1
NFT-005657,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-11-30 17:46:20.359347,0,1
NFT-005658,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-09-19 17:46:20.359347,1,1
NFT-005659,LDL1,Hypercholesterolemia,Statins,Hospital B,transferred,2024-06-23 17:46:20.359347,0,1
NFT-005660,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-09-22 17:46:20.359347,1,1
NFT-005661,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-07-28 17:46:20.359347,0,1
NFT-005662,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-12-22 17:46:20.359347,0,1
NFT-005663,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-07-23 17:46:20.359347,0,1
NFT-005664,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-06-20 17:46:20.359347,2,1
NFT-005665,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2024-10-29 17:46:20.359347,0,1
NFT-005666,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2024-11-29 17:46:20.359347,2,1
NFT-005667,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2025-04-21 17:46:20.359347,2,1
NFT-005668,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2025-03-10 17:46:20.359347,0,1
NFT-005669,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-10-19 17:46:20.359347,0,1
NFT-005670,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-12-20 17:46:20.359347,0,1
NFT-005671,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-12-10 17:46:20.359347,2,1
NFT-005672,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2024-08-07 17:46:20.359347,2,1
NFT-005673,LDL1,Hypercholesterolemia,Statins,Dr. Smith,transferred,2025-02-15 17:46:20.359347,1,1
NFT-005674,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-12-30 17:46:20.359347,1,1
NFT-005675,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2024-10-15 17:46:20.359347,2,1
NFT-005676,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2025-05-17 17:46:20.359347,2,1
NFT-005677,LDL1,Hypercholesterolemia,Statins,Dr. Williams,transferred,2024-09-12 17:46:20.359347,2,1
NFT-005678,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-12-04 17:46:20.359347,0,1
NFT-005679,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,transferred,2025-01-30 17:46:20.359347,1,1
NFT-005680,LDL1,Hypercholesterolemia,Statins,Hospital C,transferred,2025-03-31 17:46:20.359347,0,1
NFT-005681,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2025-02-21 17:46:20.359347,0,1
NFT-005682,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2025-02-17 17:46:20.359347,2,1
NFT-005683,LDL1,Hypercholesterolemia,Statins,Dr. Williams,transferred,2025-01-30 17:46:20.359347,1,1
NFT-005684,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2025-05-15 17:46:20.359347,0,1
NFT-005685,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2025-05-18 17:46:20.359347,0,1
NFT-005686,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2025-04-09 17:46:20.359347,0,1
NFT-005687,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-07-01 17:46:20.359347,1,1
NFT-005688,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2024-12-14 17:46:20.359347,1,1
NFT-005689,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-10-25 17:46:20.359347,0,1
NFT-005690,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-12-18 17:46:20.360342,0,1
NFT-005691,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-09-09 17:46:20.360342,2,1
NFT-005692,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2024-06-10 17:46:20.360342,1,1
NFT-005693,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,transferred,2025-02-15 17:46:20.360342,2,1
NFT-005694,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2025-01-30 17:46:20.360342,2,1
NFT-005695,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-07-24 17:46:20.360342,0,1
NFT-005696,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-12-10 17:46:20.360342,0,1
NFT-005697,LDL1,Hypercholesterolemia,Statins,Ministry of Health,transferred,2025-04-14 17:46:20.360342,1,1
NFT-005698,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2025-03-22 17:46:20.360342,2,1
NFT-005699,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2025-05-11 17:46:20.360342,0,1
NFT-005700,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,transferred,2024-06-23 17:46:20.360342,2,1
NFT-005701,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2025-01-31 17:46:20.360342,0,1
NFT-005702,LDL1,Hypercholesterolemia,Statins,Hospital C,transferred,2025-04-14 17:46:20.360342,1,1
NFT-005703,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2025-04-27 17:46:20.360342,1,1
NFT-005704,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2025-04-24 17:46:20.360342,1,1
NFT-005705,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2024-10-17 17:46:20.360342,0,1
NFT-005706,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2025-02-15 17:46:20.360342,0,1
NFT-005707,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2024-12-25 17:46:20.360342,0,1
NFT-005708,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2025-01-11 17:46:20.360342,2,1
NFT-005709,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-07-13 17:46:20.360342,2,1
NFT-005710,LDL1,Hypercholesterolemia,Statins,Dr. Williams,active,2024-07-10 17:46:20.360342,1,1
NFT-005711,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2024-11-18 17:46:20.360342,1,1
NFT-005712,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2025-04-26 17:46:20.360342,1,1
NFT-005713,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2025-04-13 17:46:20.360342,2,1
NFT-005714,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2025-02-12 17:46:20.360342,2,1
NFT-005715,LDL1,Hypercholesterolemia,Statins,Admin Team,transferred,2024-11-19 17:46:20.360342,2,1
NFT-005716,LDL1,Hypercholesterolemia,Statins,Ministry of Health,transferred,2024-09-13 17:46:20.360342,0,1
NFT-005717,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-09-08 17:46:20.360342,2,1
NFT-005718,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2025-02-12 17:46:20.360342,0,1
NFT-005719,LDL1,Hypercholesterolemia,Statins,Dr. Williams,transferred,2024-12-10 17:46:20.360342,0,1
NFT-005720,LDL1,Hypercholesterolemia,Statins,Hospital A,active,2024-08-21 17:46:20.360342,0,1
NFT-005721,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-08-11 17:46:20.360342,1,1
NFT-005722,LDL1,Hypercholesterolemia,Statins,Dr. Johnson,active,2024-06-28 17:46:20.360342,0,1
NFT-005723,LDL1,Hypercholesterolemia,Statins,Dr. Williams,transferred,2025-03-28 17:46:20.360342,1,1
NFT-005724,LDL1,Hypercholesterolemia,Statins,Dr. Smith,active,2025-04-29 17:46:20.360342,2,1
NFT-005725,LDL1,Hypercholesterolemia,Statins,Dr. Williams,transferred,2025-05-12 17:46:20.360342,2,1
NFT-005726,LDL1,Hypercholesterolemia,Statins,Dr. Smith,transferred,2024-08-16 17:46:20.360342,1,1
NFT-005727,LDL1,Hypercholesterolemia,Statins,Ministry of Health,active,2024-07-29 17:46:20.360342,1,1
NFT-005728,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-06-21 17:46:20.360342,1,1
NFT-005729,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2025-04-15 17:46:20.360342,2,1
NFT-005730,LDL1,Hypercholesterolemia,Statins,Hospital B,active,2025-03-03 17:46:20.360342,1,1
NFT-005731,LDL1,Hypercholesterolemia,Statins,Hospital C,transferred,2024-09-06 17:46:20.360342,0,1
NFT-005732,LDL1,Hypercholesterolemia,Statins,Admin Team,active,2025-01-14 17:46:20.360342,1,1
NFT-005733,LDL1,Hypercholesterolemia,Statins,Hospital C,active,2024-11-23 17:46:20.360342,0,1
