nft_id,program_id,disease,intervention,owner_id,status,mint_date,transfer_count,qaly_value
NFT-004154,ST3,Stunting,Complementary Feeding,MOH,active,2024-08-23 12:57:48.876148,3,0.0012
NFT-004155,ST3,Stunting,Complementary Feeding,Department,active,2025-03-23 12:57:48.876148,0,0.0012
NFT-004156,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-04-04 12:57:48.876148,1,0.0012
NFT-004157,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-07-06 12:57:48.876148,1,0.0012
NFT-004158,ST3,Stunting,Complementary Feeding,Department,active,2024-10-26 12:57:48.877148,0,0.0012
NFT-004159,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-09-03 12:57:48.877148,0,0.0012
NFT-004160,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-11-15 12:57:48.877148,1,0.0012
NFT-004161,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-05-22 12:57:48.877148,0,0.0012
NFT-004162,ST3,Stunting,Complementary Feeding,NGO,active,2024-06-04 12:57:48.877148,3,0.0012
NFT-004163,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-12-12 12:57:48.877148,3,0.0012
NFT-004164,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-04-17 12:57:48.877148,1,0.0012
NFT-004165,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-09-16 12:57:48.877148,2,0.0012
NFT-004166,ST3,Stunting,Complementary Feeding,Department,transferred,2024-06-19 12:57:48.877148,3,0.0012
NFT-004167,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-06-04 12:57:48.877148,3,0.0012
NFT-004168,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-09-21 12:57:48.877148,3,0.0012
NFT-004169,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-01-27 12:57:48.877148,1,0.0012
NFT-004170,ST3,Stunting,Complementary Feeding,Department,active,2024-12-02 12:57:48.877148,0,0.0012
NFT-004171,ST3,Stunting,Complementary Feeding,NUH,active,2024-08-02 12:57:48.877148,0,0.0012
NFT-004172,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-02-23 12:57:48.877148,3,0.0012
NFT-004173,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-01-23 12:57:48.877148,0,0.0012
NFT-004174,ST3,Stunting,Complementary Feeding,NUH,active,2024-10-24 12:57:48.877148,3,0.0012
NFT-004175,ST3,Stunting,Complementary Feeding,MOH,active,2025-04-10 12:57:48.877148,3,0.0012
NFT-004176,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-11-18 12:57:48.877148,1,0.0012
NFT-004177,ST3,Stunting,Complementary Feeding,MOH,active,2025-03-18 12:57:48.877148,3,0.0012
NFT-004178,ST3,Stunting,Complementary Feeding,MOH,active,2024-07-09 12:57:48.877148,0,0.0012
NFT-004179,ST3,Stunting,Complementary Feeding,NUH,active,2024-08-31 12:57:48.877148,1,0.0012
NFT-004180,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-06-27 12:57:48.877148,0,0.0012
NFT-004181,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-04-19 12:57:48.877148,2,0.0012
NFT-004182,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-05-03 12:57:48.877148,1,0.0012
NFT-004183,ST3,Stunting,Complementary Feeding,MOH,transferred,2024-07-21 12:57:48.877148,0,0.0012
NFT-004184,ST3,Stunting,Complementary Feeding,Department,active,2025-01-06 12:57:48.877148,3,0.0012
NFT-004185,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-03-28 12:57:48.877148,2,0.0012
NFT-004186,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-01-17 12:57:48.877148,1,0.0012
NFT-004187,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2025-04-03 12:57:48.877148,0,0.0012
NFT-004188,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2024-08-03 12:57:48.877148,2,0.0012
NFT-004189,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-01-05 12:57:48.877148,2,0.0012
NFT-004190,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2025-03-26 12:57:48.877148,3,0.0012
NFT-004191,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-09-08 12:57:48.877148,3,0.0012
NFT-004192,ST3,Stunting,Complementary Feeding,MOH,active,2024-09-09 12:57:48.877148,1,0.0012
NFT-004193,ST3,Stunting,Complementary Feeding,Department,transferred,2025-03-26 12:57:48.877148,3,0.0012
NFT-004194,ST3,Stunting,Complementary Feeding,Department,transferred,2024-06-11 12:57:48.877148,2,0.0012
NFT-004195,ST3,Stunting,Complementary Feeding,NGO,transferred,2024-06-12 12:57:48.877148,2,0.0012
NFT-004196,ST3,Stunting,Complementary Feeding,NGO,active,2024-06-07 12:57:48.877148,2,0.0012
NFT-004197,ST3,Stunting,Complementary Feeding,NUH,active,2025-04-23 12:57:48.877148,0,0.0012
NFT-004198,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-05-07 12:57:48.877148,1,0.0012
NFT-004199,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-04-30 12:57:48.877148,0,0.0012
NFT-004200,ST3,Stunting,Complementary Feeding,NUH,active,2024-07-05 12:57:48.877148,3,0.0012
NFT-004201,ST3,Stunting,Complementary Feeding,NUH,transferred,2024-12-24 12:57:48.877148,2,0.0012
NFT-004202,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-07-15 12:57:48.877148,2,0.0012
NFT-004203,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-12-06 12:57:48.877148,0,0.0012
NFT-004204,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-05-08 12:57:48.877148,1,0.0012
NFT-004205,ST3,Stunting,Complementary Feeding,MOH,active,2025-05-16 12:57:48.877148,0,0.0012
NFT-004206,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-02-21 12:57:48.877148,2,0.0012
NFT-004207,ST3,Stunting,Complementary Feeding,NGO,active,2024-08-16 12:57:48.877148,3,0.0012
NFT-004208,ST3,Stunting,Complementary Feeding,NUH,active,2024-08-19 12:57:48.877148,0,0.0012
NFT-004209,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-01-19 12:57:48.877148,3,0.0012
NFT-004210,ST3,Stunting,Complementary Feeding,NUH,active,2024-09-26 12:57:48.877148,1,0.0012
NFT-004211,ST3,Stunting,Complementary Feeding,NGO,active,2024-07-08 12:57:48.877148,2,0.0012
NFT-004212,ST3,Stunting,Complementary Feeding,NGO,active,2024-10-20 12:57:48.877148,3,0.0012
NFT-004213,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-05-20 12:57:48.877148,2,0.0012
NFT-004214,ST3,Stunting,Complementary Feeding,Department,active,2025-03-21 12:57:48.877148,1,0.0012
NFT-004215,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2024-10-23 12:57:48.877148,2,0.0012
NFT-004216,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-04-08 12:57:48.877148,0,0.0012
NFT-004217,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-08-09 12:57:48.877148,3,0.0012
NFT-004218,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-01-21 12:57:48.877148,0,0.0012
NFT-004219,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2024-11-05 12:57:48.877148,3,0.0012
NFT-004220,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-06-17 12:57:48.877148,3,0.0012
NFT-004221,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-01-04 12:57:48.877148,1,0.0012
NFT-004222,ST3,Stunting,Complementary Feeding,NUH,active,2025-05-11 12:57:48.877148,3,0.0012
NFT-004223,ST3,Stunting,Complementary Feeding,NUH,active,2025-05-10 12:57:48.877148,0,0.0012
NFT-004224,ST3,Stunting,Complementary Feeding,MOH,active,2025-02-07 12:57:48.877148,1,0.0012
NFT-004225,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2024-07-15 12:57:48.877148,2,0.0012
NFT-004226,ST3,Stunting,Complementary Feeding,NUH,active,2024-07-08 12:57:48.877148,3,0.0012
NFT-004227,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-06-04 12:57:48.877148,3,0.0012
NFT-004228,ST3,Stunting,Complementary Feeding,NGO,active,2024-10-08 12:57:48.877148,0,0.0012
NFT-004229,ST3,Stunting,Complementary Feeding,Department,active,2024-10-17 12:57:48.877148,1,0.0012
NFT-004230,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-04-21 12:57:48.877148,0,0.0012
NFT-004231,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-07-10 12:57:48.877148,1,0.0012
NFT-004232,ST3,Stunting,Complementary Feeding,Department,active,2024-12-26 12:57:48.877148,2,0.0012
NFT-004233,ST3,Stunting,Complementary Feeding,NGO,transferred,2024-06-16 12:57:48.877148,1,0.0012
NFT-004234,ST3,Stunting,Complementary Feeding,Department,active,2025-05-27 12:57:48.877148,2,0.0012
NFT-004235,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-10-27 12:57:48.877148,0,0.0012
NFT-004236,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2025-01-16 12:57:48.877148,1,0.0012
NFT-004237,ST3,Stunting,Complementary Feeding,MOH,active,2025-04-10 12:57:48.877148,1,0.0012
NFT-004238,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2025-02-24 12:57:48.877148,3,0.0012
NFT-004239,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-08-24 12:57:48.877148,2,0.0012
NFT-004240,ST3,Stunting,Complementary Feeding,Department,active,2024-07-14 12:57:48.877148,0,0.0012
NFT-004241,ST3,Stunting,Complementary Feeding,Department,active,2025-03-07 12:57:48.877148,2,0.0012
NFT-004242,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-04-10 12:57:48.877148,1,0.0012
NFT-004243,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-06-04 12:57:48.877148,3,0.0012
NFT-004244,ST3,Stunting,Complementary Feeding,NUH,active,2025-04-30 12:57:48.877148,0,0.0012
NFT-004245,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-05-27 12:57:48.877148,0,0.0012
NFT-004246,ST3,Stunting,Complementary Feeding,Department,active,2025-05-09 12:57:48.877148,2,0.0012
NFT-004247,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-02-21 12:57:48.877148,3,0.0012
NFT-004248,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-12-11 12:57:48.877148,1,0.0012
NFT-004249,ST3,Stunting,Complementary Feeding,Department,active,2025-04-27 12:57:48.877148,0,0.0012
NFT-004250,ST3,Stunting,Complementary Feeding,MOH,active,2024-06-18 12:57:48.877148,1,0.0012
NFT-004251,ST3,Stunting,Complementary Feeding,MOH,active,2025-02-03 12:57:48.877148,2,0.0012
NFT-004252,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-12-02 12:57:48.877148,1,0.0012
NFT-004253,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-12-29 12:57:48.877148,1,0.0012
NFT-004254,ST3,Stunting,Complementary Feeding,NGO,active,2025-01-31 12:57:48.877148,3,0.0012
NFT-004255,ST3,Stunting,Complementary Feeding,NUH,active,2025-04-07 12:57:48.877148,0,0.0012
NFT-004256,ST3,Stunting,Complementary Feeding,NUH,active,2025-03-08 12:57:48.877148,3,0.0012
NFT-004257,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-09-04 12:57:48.877148,0,0.0012
NFT-004258,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-05-05 12:57:48.877148,1,0.0012
NFT-004259,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2025-03-19 12:57:48.877148,2,0.0012
NFT-004260,ST3,Stunting,Complementary Feeding,Department,transferred,2024-07-31 12:57:48.877148,0,0.0012
NFT-004261,ST3,Stunting,Complementary Feeding,NUH,active,2024-09-29 12:57:48.877148,0,0.0012
NFT-004262,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-01-20 12:57:48.877148,0,0.0012
NFT-004263,ST3,Stunting,Complementary Feeding,Department,transferred,2025-05-15 12:57:48.877148,2,0.0012
NFT-004264,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-02-16 12:57:48.877148,0,0.0012
NFT-004265,ST3,Stunting,Complementary Feeding,NUH,transferred,2024-12-24 12:57:48.878148,3,0.0012
NFT-004266,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-03-02 12:57:48.878148,2,0.0012
NFT-004267,ST3,Stunting,Complementary Feeding,MOH,active,2024-06-27 12:57:48.878148,2,0.0012
NFT-004268,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-06-02 12:57:48.878148,2,0.0012
NFT-004269,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-08-12 12:57:48.878148,1,0.0012
NFT-004270,ST3,Stunting,Complementary Feeding,MOH,transferred,2024-06-16 12:57:48.878148,2,0.0012
NFT-004271,ST3,Stunting,Complementary Feeding,MOH,active,2024-08-14 12:57:48.878148,1,0.0012
NFT-004272,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-11-27 12:57:48.878148,2,0.0012
NFT-004273,ST3,Stunting,Complementary Feeding,NGO,active,2024-12-12 12:57:48.878148,2,0.0012
NFT-004274,ST3,Stunting,Complementary Feeding,NUH,transferred,2024-06-08 12:57:48.878148,2,0.0012
NFT-004275,ST3,Stunting,Complementary Feeding,MOH,transferred,2024-10-01 12:57:48.878148,1,0.0012
NFT-004276,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-02-18 12:57:48.878148,3,0.0012
NFT-004277,ST3,Stunting,Complementary Feeding,Department,transferred,2025-02-15 12:57:48.878148,2,0.0012
NFT-004278,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-04-25 12:57:48.878148,1,0.0012
NFT-004279,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-03-02 12:57:48.878148,1,0.0012
NFT-004280,ST3,Stunting,Complementary Feeding,NGO,transferred,2025-02-13 12:57:48.878148,2,0.0012
NFT-004281,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-08-10 12:57:48.878148,3,0.0012
NFT-004282,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-07-08 12:57:48.878148,1,0.0012
NFT-004283,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-04-18 12:57:48.878148,0,0.0012
NFT-004284,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-12-12 12:57:48.878148,3,0.0012
NFT-004285,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-12-08 12:57:48.878148,1,0.0012
NFT-004286,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-10-30 12:57:48.878148,2,0.0012
NFT-004287,ST3,Stunting,Complementary Feeding,NGO,active,2025-05-16 12:57:48.878148,0,0.0012
NFT-004288,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-11-17 12:57:48.878148,0,0.0012
NFT-004289,ST3,Stunting,Complementary Feeding,NGO,active,2025-01-02 12:57:48.878148,1,0.0012
NFT-004290,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2024-09-07 12:57:48.878148,3,0.0012
NFT-004291,ST3,Stunting,Complementary Feeding,NGO,active,2024-07-24 12:57:48.878148,0,0.0012
NFT-004292,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-10-26 12:57:48.878148,2,0.0012
NFT-004293,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-08-15 12:57:48.878148,3,0.0012
NFT-004294,ST3,Stunting,Complementary Feeding,NGO,active,2025-04-05 12:57:48.878148,3,0.0012
NFT-004295,ST3,Stunting,Complementary Feeding,NGO,active,2024-12-18 12:57:48.878148,2,0.0012
NFT-004296,ST3,Stunting,Complementary Feeding,NUH,active,2024-07-06 12:57:48.878148,0,0.0012
NFT-004297,ST3,Stunting,Complementary Feeding,Admin Team,transferred,2024-12-21 12:57:48.878148,3,0.0012
NFT-004298,ST3,Stunting,Complementary Feeding,Department,active,2025-02-07 12:57:48.878148,1,0.0012
NFT-004299,ST3,Stunting,Complementary Feeding,NUH,transferred,2025-02-19 12:57:48.878148,1,0.0012
NFT-004300,ST3,Stunting,Complementary Feeding,Department,active,2025-03-19 12:57:48.878148,2,0.0012
NFT-004301,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-02-20 12:57:48.878148,3,0.0012
NFT-004302,ST3,Stunting,Complementary Feeding,NUH,active,2024-09-21 12:57:48.878148,1,0.0012
NFT-004303,ST3,Stunting,Complementary Feeding,MOH,active,2024-07-22 12:57:48.878148,3,0.0012
NFT-004304,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-06-18 12:57:48.878148,1,0.0012
NFT-004305,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-12-20 12:57:48.878148,3,0.0012
NFT-004306,ST3,Stunting,Complementary Feeding,MOH,active,2024-11-10 12:57:48.878148,3,0.0012
NFT-004307,ST3,Stunting,Complementary Feeding,MOH,active,2024-12-11 12:57:48.878148,3,0.0012
NFT-004308,ST3,Stunting,Complementary Feeding,MOH,active,2025-03-15 12:57:48.878148,2,0.0012
NFT-004309,ST3,Stunting,Complementary Feeding,Department,active,2024-11-23 12:57:48.878148,2,0.0012
NFT-004310,ST3,Stunting,Complementary Feeding,Department,transferred,2025-05-26 12:57:48.878148,1,0.0012
NFT-004311,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-12-21 12:57:48.878148,1,0.0012
NFT-004312,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-07-31 12:57:48.878148,3,0.0012
NFT-004313,ST3,Stunting,Complementary Feeding,NGO,active,2025-02-17 12:57:48.878148,3,0.0012
NFT-004314,ST3,Stunting,Complementary Feeding,MOH,active,2024-09-06 12:57:48.878148,3,0.0012
NFT-004315,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-07-02 12:57:48.878148,1,0.0012
NFT-004316,ST3,Stunting,Complementary Feeding,MOH,transferred,2024-08-07 12:57:48.878148,0,0.0012
NFT-004317,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-03-09 12:57:48.878148,1,0.0012
NFT-004318,ST3,Stunting,Complementary Feeding,Department,transferred,2024-11-29 12:57:48.878148,1,0.0012
NFT-004319,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-01-21 12:57:48.878148,3,0.0012
NFT-004320,ST3,Stunting,Complementary Feeding,NUH,active,2024-08-10 12:57:48.878148,0,0.0012
NFT-004321,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2025-01-02 12:57:48.878148,3,0.0012
NFT-004322,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-02-10 12:57:48.878148,3,0.0012
NFT-004323,ST3,Stunting,Complementary Feeding,Department,transferred,2024-08-13 12:57:48.878148,2,0.0012
NFT-004324,ST3,Stunting,Complementary Feeding,MOH,active,2025-04-13 12:57:48.878148,3,0.0012
NFT-004325,ST3,Stunting,Complementary Feeding,Department,transferred,2024-09-03 12:57:48.878148,2,0.0012
NFT-004326,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-10-27 12:57:48.878148,2,0.0012
NFT-004327,ST3,Stunting,Complementary Feeding,NGO,active,2024-06-08 12:57:48.878148,2,0.0012
NFT-004328,ST3,Stunting,Complementary Feeding,NUH,active,2025-02-15 12:57:48.878148,3,0.0012
NFT-004329,ST3,Stunting,Complementary Feeding,NUH,transferred,2024-10-22 12:57:48.878148,3,0.0012
NFT-004330,ST3,Stunting,Complementary Feeding,NGO,active,2024-07-04 12:57:48.878148,0,0.0012
NFT-004331,ST3,Stunting,Complementary Feeding,NGO,active,2024-09-12 12:57:48.878148,0,0.0012
NFT-004332,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-01-08 12:57:48.878148,3,0.0012
NFT-004333,ST3,Stunting,Complementary Feeding,Department,active,2024-09-04 12:57:48.878148,1,0.0012
NFT-004334,ST3,Stunting,Complementary Feeding,MOH,active,2025-01-06 12:57:48.878148,3,0.0012
NFT-004335,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-02-17 12:57:48.878148,3,0.0012
NFT-004336,ST3,Stunting,Complementary Feeding,Department,active,2024-09-14 12:57:48.878148,3,0.0012
NFT-004337,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-09-02 12:57:48.878148,2,0.0012
NFT-004338,ST3,Stunting,Complementary Feeding,MOH,active,2024-11-24 12:57:48.878148,2,0.0012
NFT-004339,ST3,Stunting,Complementary Feeding,Department,active,2025-03-07 12:57:48.878148,3,0.0012
NFT-004340,ST3,Stunting,Complementary Feeding,Department,active,2025-03-23 12:57:48.878148,1,0.0012
NFT-004341,ST3,Stunting,Complementary Feeding,MOH,active,2025-03-18 12:57:48.878148,2,0.0012
NFT-004342,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-01-02 12:57:48.878148,3,0.0012
NFT-004343,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-06-15 12:57:48.878148,2,0.0012
NFT-004344,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2024-11-05 12:57:48.878148,0,0.0012
NFT-004345,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2024-11-20 12:57:48.878148,1,0.0012
NFT-004346,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-10-15 12:57:48.878148,1,0.0012
NFT-004347,ST3,Stunting,Complementary Feeding,Department,active,2024-12-16 12:57:48.878148,0,0.0012
NFT-004348,ST3,Stunting,Complementary Feeding,MOH,active,2024-10-08 12:57:48.878148,0,0.0012
NFT-004349,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-01-09 12:57:48.878148,2,0.0012
NFT-004350,ST3,Stunting,Complementary Feeding,NGO,active,2025-02-25 12:57:48.878148,2,0.0012
NFT-004351,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-03-01 12:57:48.878148,1,0.0012
NFT-004352,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-08-02 12:57:48.878148,0,0.0012
NFT-004353,ST3,Stunting,Complementary Feeding,NGO,active,2024-08-10 12:57:48.878148,1,0.0012
NFT-004354,ST3,Stunting,Complementary Feeding,NUH,active,2024-07-05 12:57:48.878148,1,0.0012
NFT-004355,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-02-21 12:57:48.878148,0,0.0012
NFT-004356,ST3,Stunting,Complementary Feeding,NGO,active,2024-07-11 12:57:48.878148,2,0.0012
NFT-004357,ST3,Stunting,Complementary Feeding,MOH,active,2024-07-19 12:57:48.878148,1,0.0012
NFT-004358,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-04-22 12:57:48.878148,0,0.0012
NFT-004359,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-06-15 12:57:48.878148,2,0.0012
NFT-004360,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-02-12 12:57:48.878148,3,0.0012
NFT-004361,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-10-13 12:57:48.878148,2,0.0012
NFT-004362,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-12-09 12:57:48.878148,2,0.0012
NFT-004363,ST3,Stunting,Complementary Feeding,NUH,active,2024-11-27 12:57:48.878148,2,0.0012
NFT-004364,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-04-05 12:57:48.878148,2,0.0012
NFT-004365,ST3,Stunting,Complementary Feeding,MOH,active,2025-03-11 12:57:48.878148,2,0.0012
NFT-004366,ST3,Stunting,Complementary Feeding,Department,active,2025-05-06 12:57:48.878148,3,0.0012
NFT-004367,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-11-29 12:57:48.878148,2,0.0012
NFT-004368,ST3,Stunting,Complementary Feeding,Department,active,2024-11-04 12:57:48.878148,1,0.0012
NFT-004369,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-02-10 12:57:48.879148,0,0.0012
NFT-004370,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-04-17 12:57:48.879148,3,0.0012
NFT-004371,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-06-03 12:57:48.879148,3,0.0012
NFT-004372,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-06-08 12:57:48.879148,2,0.0012
NFT-004373,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-11-18 12:57:48.879148,2,0.0012
NFT-004374,ST3,Stunting,Complementary Feeding,NGO,transferred,2024-10-17 12:57:48.879148,1,0.0012
NFT-004375,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2024-11-18 12:57:48.879148,1,0.0012
NFT-004376,ST3,Stunting,Complementary Feeding,NGO,active,2025-03-01 12:57:48.879148,1,0.0012
NFT-004377,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-11-04 12:57:48.879148,3,0.0012
NFT-004378,ST3,Stunting,Complementary Feeding,MOH,transferred,2025-04-15 12:57:48.879148,3,0.0012
NFT-004379,ST3,Stunting,Complementary Feeding,NGO,active,2025-04-18 12:57:48.879148,0,0.0012
NFT-004380,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2024-06-14 12:57:48.879148,2,0.0012
NFT-004381,ST3,Stunting,Complementary Feeding,Admin Team,active,2024-11-05 12:57:48.879148,1,0.0012
NFT-004382,ST3,Stunting,Complementary Feeding,NGO,active,2024-09-03 12:57:48.879148,3,0.0012
NFT-004383,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-05-19 12:57:48.879148,2,0.0012
NFT-004384,ST3,Stunting,Complementary Feeding,Dr. Johnson,active,2025-05-27 12:57:48.879148,2,0.0012
NFT-004385,ST3,Stunting,Complementary Feeding,Admin Team,active,2025-02-06 12:57:48.879148,0,0.0012
NFT-004386,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2024-12-30 12:57:48.879148,2,0.0012
NFT-004387,ST3,Stunting,Complementary Feeding,Dr. Williams,transferred,2024-10-26 12:57:48.879148,1,0.0012
NFT-004388,ST3,Stunting,Complementary Feeding,NGO,active,2024-09-11 12:57:48.879148,0,0.0012
NFT-004389,ST3,Stunting,Complementary Feeding,MOH,active,2024-07-22 12:57:48.879148,1,0.0012
NFT-004390,ST3,Stunting,Complementary Feeding,MOH,active,2024-09-09 12:57:48.879148,2,0.0012
NFT-004391,ST3,Stunting,Complementary Feeding,NUH,active,2024-08-22 12:57:48.879148,2,0.0012
NFT-004392,ST3,Stunting,Complementary Feeding,NUH,active,2024-12-19 12:57:48.879148,2,0.0012
NFT-004393,ST3,Stunting,Complementary Feeding,NUH,active,2025-05-29 12:57:48.879148,1,0.0012
NFT-004394,ST3,Stunting,Complementary Feeding,Dr. Drum,active,2025-03-12 12:57:48.879148,0,0.0012
NFT-004395,ST3,Stunting,Complementary Feeding,NGO,active,2024-08-29 12:57:48.879148,0,0.0012
NFT-004396,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-02-15 12:57:48.879148,2,0.0012
NFT-004397,ST3,Stunting,Complementary Feeding,Dr. Johnson,transferred,2025-03-10 12:57:48.879148,3,0.0012
NFT-004398,ST3,Stunting,Complementary Feeding,Department,active,2025-04-28 12:57:48.879148,3,0.0012
NFT-004399,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2025-04-21 12:57:48.879148,1,0.0012
NFT-004400,ST3,Stunting,Complementary Feeding,Dr. Williams,active,2024-06-05 12:57:48.879148,3,0.0012
NFT-004401,ST3,Stunting,Complementary Feeding,Dr. Drum,transferred,2024-11-29 12:57:48.879148,3,0.0012
